query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	3.8828404481347743e-26	1586	7769	797	0.10258720556056121	0.5025220680958385	GO:0009607	GO:BP	response to biotic stimulus	21031	3572	
query_1	TRUE	5.297429997730165e-26	616	7769	363	0.046724160123568025	0.5892857142857143	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	21031	2764	
query_1	TRUE	6.14202507151082e-26	1183	7769	621	0.07993306731883125	0.5249366018596788	GO:0048646	GO:BP	anatomical structure formation involved in morphogenesis	21031	13329	
query_1	TRUE	1.1880288299595253e-25	2010	7769	975	0.12549877719140173	0.48507462686567165	GO:0009888	GO:BP	tissue development	21031	3786	
query_1	TRUE	1.2763534205180893e-25	844	7769	468	0.06023941305187283	0.5545023696682464	GO:0051050	GO:BP	positive regulation of transport	21031	13899	
query_1	TRUE	1.5185811354357527e-25	568	7769	339	0.043634959454241215	0.596830985915493	GO:2000147	GO:BP	positive regulation of cell motility	21031	26168	
query_1	TRUE	1.6968061059278218e-25	625	7769	366	0.04711031020723388	0.5856	GO:0048514	GO:BP	blood vessel morphogenesis	21031	13224	
query_1	TRUE	1.7822640354278543e-25	583	7769	346	0.044535976316128205	0.5934819897084048	GO:0040017	GO:BP	positive regulation of locomotion	21031	10246	
query_1	TRUE	1.8664235177256855e-25	889	7769	488	0.0628137469429785	0.5489313835770528	GO:0032880	GO:BP	regulation of protein localization	21031	8156	
query_1	TRUE	2.5035057181207764e-25	609	7769	358	0.046080576650791606	0.5878489326765188	GO:0032103	GO:BP	positive regulation of response to external stimulus	21031	7634	
query_1	TRUE	3.061412824310548e-25	864	7769	476	0.061269146608315096	0.5509259259259259	GO:0045597	GO:BP	positive regulation of cell differentiation	21031	11844	
query_1	TRUE	3.4301874324363273e-25	1534	7769	771	0.09924057150212383	0.5026075619295959	GO:0055085	GO:BP	transmembrane transport	21031	14701	
query_1	TRUE	3.4959894441256975e-25	849	7769	469	0.06036812974642811	0.552414605418139	GO:0060284	GO:BP	regulation of cell development	21031	14966	
query_1	TRUE	5.769790156673278e-25	490	7769	300	0.038615008366585143	0.6122448979591837	GO:0001819	GO:BP	positive regulation of cytokine production	21031	481	
query_1	TRUE	6.233860795440545e-25	1548	7769	776	0.09988415497490025	0.5012919896640827	GO:0051707	GO:BP	response to other organism	21031	14359	
query_1	TRUE	7.378609600072464e-25	1551	7769	777	0.10001287166945552	0.5009671179883946	GO:0043207	GO:BP	response to external biotic stimulus	21031	10929	
query_1	TRUE	8.592335955533877e-25	1512	7769	760	0.0978246878620157	0.5026455026455027	GO:0007010	GO:BP	cytoskeleton organization	21031	2653	
query_1	TRUE	1.4424303009924547e-24	966	7769	520	0.0669326811687476	0.5383022774327122	GO:0042325	GO:BP	regulation of phosphorylation	21031	10439	
query_1	TRUE	1.7102948775343274e-24	656	7769	378	0.04865491054189729	0.5762195121951219	GO:0051301	GO:BP	cell division	21031	14080	
query_1	TRUE	1.8275671142224184e-24	920	7769	499	0.06422963058308663	0.5423913043478261	GO:0033993	GO:BP	response to lipid	21031	8654	
query_1	TRUE	4.9803735916191846e-24	806	7769	446	0.057407645771656586	0.5533498759305211	GO:0048871	GO:BP	multicellular organismal-level homeostasis	21031	13539	
query_1	TRUE	5.8795411469091544e-24	403	7769	255	0.03282275711159737	0.6327543424317618	GO:0007159	GO:BP	leukocyte cell-cell adhesion	21031	2754	
query_1	TRUE	4.102481552812891e-23	604	7769	350	0.045050843094349334	0.5794701986754967	GO:0051336	GO:BP	regulation of hydrolase activity	21031	14111	
query_1	TRUE	4.247030270373385e-23	619	7769	357	0.045951859956236324	0.5767366720516963	GO:0051046	GO:BP	regulation of secretion	21031	13895	
query_1	TRUE	6.525046339338821e-23	704	7769	396	0.050971811043892395	0.5625	GO:0006897	GO:BP	endocytosis	21031	2580	
query_1	TRUE	7.552295171779622e-23	838	7769	457	0.058823529411764705	0.545346062052506	GO:0022603	GO:BP	regulation of anatomical structure morphogenesis	21031	6848	
query_1	TRUE	7.807339893584943e-23	465	7769	283	0.036426824559145324	0.6086021505376344	GO:0002757	GO:BP	immune response-activating signaling pathway	21031	1275	
query_1	TRUE	9.046945533802551e-23	2202	7769	1042	0.13412279572660574	0.4732061762034514	GO:0051172	GO:BP	negative regulation of nitrogen compound metabolic process	21031	13996	
query_1	TRUE	1.142543109827345e-22	564	7769	330	0.04247650920324366	0.5851063829787234	GO:1903530	GO:BP	regulation of secretion by cell	21031	23669	
query_1	TRUE	1.727603375182286e-22	724	7769	404	0.05200154460033466	0.5580110497237569	GO:0010564	GO:BP	regulation of cell cycle process	21031	4266	
query_1	TRUE	1.741213207391351e-22	477	7769	288	0.03707040803192174	0.6037735849056604	GO:0045785	GO:BP	positive regulation of cell adhesion	21031	12013	
query_1	TRUE	1.9385144367461173e-22	308	7769	204	0.0262582056892779	0.6623376623376623	GO:0030217	GO:BP	T cell differentiation	21031	6962	
query_1	TRUE	2.4456339064259354e-22	1988	7769	951	0.12240957652207492	0.4783702213279678	GO:0006955	GO:BP	immune response	21031	2617	
query_1	TRUE	3.954727819760652e-22	531	7769	313	0.040288325395803834	0.5894538606403014	GO:0002253	GO:BP	activation of immune response	21031	792	
query_1	TRUE	4.314663530598508e-22	910	7769	487	0.06268503024842322	0.5351648351648352	GO:0001932	GO:BP	regulation of protein phosphorylation	21031	551	
query_1	TRUE	4.636111862783698e-22	477	7769	287	0.03694169133736646	0.6016771488469602	GO:0022407	GO:BP	regulation of cell-cell adhesion	21031	6835	
query_1	TRUE	5.107344099448561e-22	345	7769	222	0.028575106191273007	0.6434782608695652	GO:0042063	GO:BP	gliogenesis	21031	10292	
query_1	TRUE	5.671475156114579e-22	492	7769	294	0.03784270819925344	0.5975609756097561	GO:0002764	GO:BP	immune response-regulating signaling pathway	21031	1282	
query_1	TRUE	6.183244334507237e-22	745	7769	412	0.05303127815677693	0.553020134228188	GO:0000165	GO:BP	MAPK cascade	21031	56	
query_1	TRUE	9.240814758626941e-22	672	7769	378	0.04865491054189729	0.5625	GO:1901699	GO:BP	cellular response to nitrogen compound	21031	22186	
query_1	TRUE	1.2884590082477618e-21	1399	7769	699	0.08997296949414339	0.4996426018584703	GO:1901565	GO:BP	organonitrogen compound catabolic process	21031	22099	
query_1	TRUE	2.4003303451760562e-21	2052	7769	973	0.12524134380229116	0.47417153996101363	GO:0045935	GO:BP	positive regulation of nucleobase-containing compound metabolic process	21031	12127	
query_1	TRUE	4.1546387836021555e-21	509	7769	300	0.038615008366585143	0.5893909626719057	GO:0044089	GO:BP	positive regulation of cellular component biogenesis	21031	11274	
query_1	TRUE	4.507078305996456e-21	428	7769	261	0.03359505727892908	0.6098130841121495	GO:0001667	GO:BP	ameboidal-type cell migration	21031	383	
query_1	TRUE	5.622628108046934e-21	1924	7769	918	0.11816192560175055	0.47713097713097713	GO:0045184	GO:BP	establishment of protein localization	21031	11702	
query_1	TRUE	6.188428421177044e-21	610	7769	347	0.04466469301068349	0.5688524590163935	GO:0071417	GO:BP	cellular response to organonitrogen compound	21031	17169	
query_1	TRUE	7.109880532626814e-21	719	7769	397	0.05110052773844768	0.5521557719054242	GO:0051129	GO:BP	negative regulation of cellular component organization	21031	13954	
query_1	TRUE	8.051330313992853e-21	538	7769	313	0.040288325395803834	0.5817843866171004	GO:0001525	GO:BP	angiogenesis	21031	335	
query_1	TRUE	9.363653796460608e-21	471	7769	281	0.03616939117003475	0.5966029723991507	GO:0031349	GO:BP	positive regulation of defense response	21031	7397	
query_1	TRUE	1.202257901218958e-20	522	7769	305	0.03925859183936156	0.5842911877394636	GO:0060627	GO:BP	regulation of vesicle-mediated transport	21031	15276	
query_1	TRUE	1.3141602213103676e-20	499	7769	294	0.03784270819925344	0.5891783567134269	GO:0019221	GO:BP	cytokine-mediated signaling pathway	21031	5788	
query_1	TRUE	2.026786321164821e-20	711	7769	392	0.05045694426567126	0.5513361462728551	GO:0070848	GO:BP	response to growth factor	21031	16836	
query_1	TRUE	2.2362764338116255e-20	773	7769	420	0.054061011713219205	0.5433376455368694	GO:0043085	GO:BP	positive regulation of catalytic activity	21031	10868	
query_1	TRUE	2.555341761208285e-20	681	7769	378	0.04865491054189729	0.5550660792951542	GO:0071363	GO:BP	cellular response to growth factor stimulus	21031	17115	
query_1	TRUE	3.688103978790087e-20	759	7769	413	0.053159994851332215	0.544137022397892	GO:0034330	GO:BP	cell junction organization	21031	8863	
query_1	TRUE	3.896025706407882e-20	1761	7769	846	0.10889432359377012	0.4804088586030664	GO:1901566	GO:BP	organonitrogen compound biosynthetic process	21031	22100	
query_1	TRUE	4.453677234311737e-20	1167	7769	593	0.0763289998712833	0.508140531276778	GO:0048666	GO:BP	neuron development	21031	13349	
query_1	TRUE	4.838169199952443e-20	502	7769	294	0.03784270819925344	0.5856573705179283	GO:0002831	GO:BP	regulation of response to biotic stimulus	21031	1348	
query_1	TRUE	6.598661463736321e-20	374	7769	232	0.029862273136825847	0.6203208556149733	GO:0050863	GO:BP	regulation of T cell activation	21031	13746	
query_1	TRUE	6.670919076673977e-20	415	7769	252	0.032436607027931524	0.6072289156626506	GO:0045088	GO:BP	regulation of innate immune response	21031	11660	
query_1	TRUE	7.213500117114378e-20	238	7769	163	0.020980821212511262	0.6848739495798319	GO:0002274	GO:BP	myeloid leukocyte activation	21031	813	
query_1	TRUE	7.537250821240875e-20	537	7769	310	0.03990217531213799	0.5772811918063314	GO:0070201	GO:BP	regulation of establishment of protein localization	21031	16478	
query_1	TRUE	8.236998727145566e-20	986	7769	513	0.0660316643068606	0.5202839756592292	GO:0000902	GO:BP	cell morphogenesis	21031	242	
query_1	TRUE	9.947088644017009e-20	687	7769	379	0.04878362723645257	0.5516739446870451	GO:0031329	GO:BP	regulation of cellular catabolic process	21031	7378	
query_1	TRUE	1.3837286742464422e-19	341	7769	215	0.02767408932938602	0.6304985337243402	GO:0051235	GO:BP	maintenance of location	21031	14033	
query_1	TRUE	1.8064724956983365e-19	815	7769	436	0.05612047882610374	0.5349693251533743	GO:0061024	GO:BP	membrane organization	21031	15620	
query_1	TRUE	1.862900451883297e-19	1256	7769	629	0.08096280087527352	0.5007961783439491	GO:0006811	GO:BP	monoatomic ion transport	21031	2520	
query_1	TRUE	3.1975647893035585e-19	968	7769	503	0.06474449736130776	0.5196280991735537	GO:0030163	GO:BP	protein catabolic process	21031	6928	
query_1	TRUE	4.0184148319849494e-19	1035	7769	532	0.068477281503411	0.5140096618357488	GO:0007417	GO:BP	central nervous system development	21031	2946	
query_1	TRUE	5.090673996059883e-19	7158	7769	2966	0.3817737160509718	0.41436155350656606	GO:0019222	GO:BP	regulation of metabolic process	21031	5789	
query_1	TRUE	7.435734146823791e-19	304	7769	195	0.025099755438280344	0.6414473684210527	GO:0002263	GO:BP	cell activation involved in immune response	21031	802	
query_1	TRUE	8.007239708636147e-19	1220	7769	611	0.07864590037327841	0.5008196721311475	GO:0098542	GO:BP	defense response to other organism	21031	19336	
query_1	TRUE	9.107200942341948e-19	371	7769	228	0.02934740635860471	0.6145552560646901	GO:0050867	GO:BP	positive regulation of cell activation	21031	13750	
query_1	TRUE	9.431444356144945e-19	1091	7769	555	0.07143776547818252	0.5087076076993584	GO:1901135	GO:BP	carbohydrate derivative metabolic process	21031	21749	
query_1	TRUE	9.52155137628546e-19	643	7769	356	0.04582314326168104	0.5536547433903577	GO:0043408	GO:BP	regulation of MAPK cascade	21031	11031	
query_1	TRUE	1.0629043586867025e-18	535	7769	306	0.03938730853391685	0.5719626168224299	GO:0071407	GO:BP	cellular response to organic cyclic compound	21031	17159	
query_1	TRUE	1.279045481626384e-18	701	7769	382	0.04916977732011842	0.5449358059914408	GO:0008285	GO:BP	negative regulation of cell population proliferation	21031	3187	
query_1	TRUE	1.30317548857717e-18	323	7769	204	0.0262582056892779	0.631578947368421	GO:1902105	GO:BP	regulation of leukocyte differentiation	21031	22559	
query_1	TRUE	1.6112391526075466e-18	831	7769	440	0.05663534560432488	0.529482551143201	GO:0019725	GO:BP	cellular homeostasis	21031	6234	
query_1	TRUE	2.2884046084769886e-18	300	7769	192	0.024713605354614494	0.64	GO:0002366	GO:BP	leukocyte activation involved in immune response	21031	905	
query_1	TRUE	2.3533345985808563e-18	1573	7769	759	0.09769597116746041	0.4825174825174825	GO:0006508	GO:BP	proteolysis	21031	2259	
query_1	TRUE	2.530178026714814e-18	450	7769	265	0.034109924057150215	0.5888888888888889	GO:0010720	GO:BP	positive regulation of cell development	21031	4396	
query_1	TRUE	2.7202471833809473e-18	365	7769	224	0.028832539580383575	0.6136986301369863	GO:1903037	GO:BP	regulation of leukocyte cell-cell adhesion	21031	23291	
query_1	TRUE	3.3988171289931237e-18	965	7769	498	0.06410091388853134	0.5160621761658031	GO:0045087	GO:BP	innate immune response	21031	11659	
query_1	TRUE	3.794435860978027e-18	378	7769	230	0.02960483974771528	0.6084656084656085	GO:0002697	GO:BP	regulation of immune effector process	21031	1222	
query_1	TRUE	4.987203233048135e-18	939	7769	486	0.06255631355386794	0.5175718849840255	GO:0040007	GO:BP	growth	21031	10236	
query_1	TRUE	5.01075228763581e-18	418	7769	249	0.03205045694426567	0.5956937799043063	GO:1903706	GO:BP	regulation of hemopoiesis	21031	23819	
query_1	TRUE	6.499097346895522e-18	766	7769	409	0.05264512807311108	0.5339425587467362	GO:0051248	GO:BP	negative regulation of protein metabolic process	21031	14043	
query_1	TRUE	6.8029191375728716e-18	318	7769	200	0.025743338911056766	0.6289308176100629	GO:0022409	GO:BP	positive regulation of cell-cell adhesion	21031	6837	
query_1	TRUE	8.12026241543549e-18	1014	7769	518	0.06667524777963701	0.5108481262327417	GO:0031175	GO:BP	neuron projection development	21031	7333	
query_1	TRUE	9.149055060206475e-18	907	7769	471	0.06062556313553868	0.5192943770672547	GO:0043069	GO:BP	negative regulation of programmed cell death	21031	10865	
query_1	TRUE	1.0328990015079315e-17	1031	7769	525	0.06757626464152401	0.5092143549951503	GO:0048878	GO:BP	chemical homeostasis	21031	13544	
query_1	TRUE	1.4351392353636634e-17	354	7769	217	0.02793152271849659	0.6129943502824858	GO:0002696	GO:BP	positive regulation of leukocyte activation	21031	1221	
query_1	TRUE	1.501259947537314e-17	607	7769	336	0.04324880937057536	0.5535420098846787	GO:0097190	GO:BP	apoptotic signaling pathway	21031	19069	
query_1	TRUE	1.6884535311692625e-17	805	7769	425	0.05470459518599562	0.5279503105590062	GO:0030029	GO:BP	actin filament-based process	21031	6890	
query_1	TRUE	1.8220247015363354e-17	577	7769	322	0.04144677564680139	0.5580589254766031	GO:0061919	GO:BP	process utilizing autophagic mechanism	21031	16215	
query_1	TRUE	1.8220247015363354e-17	577	7769	322	0.04144677564680139	0.5580589254766031	GO:0006914	GO:BP	autophagy	21031	2592	
query_1	TRUE	1.8270296993372977e-17	1813	7769	855	0.11005277384476767	0.47159404302261443	GO:0044281	GO:BP	small molecule metabolic process	21031	11317	
query_1	TRUE	1.8633386690245905e-17	178	7769	127	0.016347020208521044	0.7134831460674157	GO:0046631	GO:BP	alpha-beta T cell activation	21031	12674	
query_1	TRUE	2.1930237406052287e-17	532	7769	301	0.03874372506114043	0.5657894736842105	GO:0043068	GO:BP	positive regulation of programmed cell death	21031	10864	
query_1	TRUE	3.1886495338948277e-17	1033	7769	524	0.06744754794696872	0.5072604065827686	GO:0006812	GO:BP	monoatomic cation transport	21031	2521	
query_1	TRUE	3.869580793340278e-17	1013	7769	515	0.06628909769597116	0.508390918065153	GO:0034220	GO:BP	monoatomic ion transmembrane transport	21031	8793	
query_1	TRUE	4.695868784647466e-17	375	7769	226	0.029089972969494143	0.6026666666666667	GO:0050727	GO:BP	regulation of inflammatory response	21031	13655	
query_1	TRUE	5.597672198492243e-17	877	7769	455	0.05856609602265414	0.5188141391106044	GO:0030001	GO:BP	metal ion transport	21031	6883	
query_1	TRUE	6.317595207426191e-17	496	7769	283	0.036426824559145324	0.5705645161290323	GO:0007346	GO:BP	regulation of mitotic cell cycle	21031	2889	
query_1	TRUE	8.670563055171346e-17	874	7769	453	0.05830866263354357	0.5183066361556065	GO:0009725	GO:BP	response to hormone	21031	3660	
query_1	TRUE	1.2001926697096686e-16	440	7769	256	0.03295147380615266	0.5818181818181818	GO:0051223	GO:BP	regulation of protein transport	21031	14024	
query_1	TRUE	1.3906916896389706e-16	415	7769	244	0.03140687347148925	0.5879518072289157	GO:0051051	GO:BP	negative regulation of transport	21031	13900	
query_1	TRUE	1.3981929983735387e-16	1113	7769	556	0.07156648217273781	0.4995507637017071	GO:0140546	GO:BP	defense response to symbiont	21031	20385	
query_1	TRUE	1.4044483814707338e-16	620	7769	339	0.043634959454241215	0.5467741935483871	GO:0051640	GO:BP	organelle localization	21031	14308	
query_1	TRUE	1.734557089597669e-16	355	7769	215	0.02767408932938602	0.6056338028169014	GO:0045936	GO:BP	negative regulation of phosphate metabolic process	21031	12128	
query_1	TRUE	1.8926080659134765e-16	378	7769	226	0.029089972969494143	0.5978835978835979	GO:0051345	GO:BP	positive regulation of hydrolase activity	21031	14120	
query_1	TRUE	2.0843743181762658e-16	512	7769	289	0.037199124726477024	0.564453125	GO:0080135	GO:BP	regulation of cellular response to stress	21031	18339	
query_1	TRUE	2.293717702146317e-16	717	7769	382	0.04916977732011842	0.5327754532775453	GO:0030036	GO:BP	actin cytoskeleton organization	21031	6897	
query_1	TRUE	2.435570098354855e-16	1034	7769	521	0.06706139786330287	0.5038684719535783	GO:0019637	GO:BP	organophosphate metabolic process	21031	6166	
query_1	TRUE	2.5127558159404805e-16	787	7769	413	0.053159994851332215	0.5247776365946633	GO:0031401	GO:BP	positive regulation of protein modification process	21031	7416	
query_1	TRUE	2.791193203964767e-16	356	7769	215	0.02767408932938602	0.6039325842696629	GO:0010563	GO:BP	negative regulation of phosphorus metabolic process	21031	4265	
